Code,Localitate,Shannon,Simpson,Inverse Simpson
107868,Coroieni,0.49662923953368,0.3167390948707952,1.4635697615552872
107920,Cupseni,-0.0,0.0,1.0
107975,Desesti,-0.0,0.0,1.0
108017,Oras Dragomiresti,0.02508300742231795,0.007611687187388583,1.0076700693560323
108035,Dumbravita,0.044193643114410736,0.013153477410673964,1.013328797446802
108106,Farcasa,0.12332136715549322,0.04497743591735792,1.0470956787922194
108151,Giulesti,0.00785694771324386,0.0019834691196829457,1.0019874110882045
108204,Ieud,-0.0,0.0,1.0
108222,Lapus,0.03625404900740782,0.011764293967298167,1.0119043401240035
108240,Leordina,0.01479479999627014,0.004110134645500585,1.0041270975722174
108268,Miresu Mare,0.0905594756994337,0.032539018442335754,1.033633416812269
108348,Moisei,0.003046027634018375,0.0006774302033607515,1.0006778894261326
108366,Oarta De Jos,0.044352221359946556,0.014961743390318416,1.0151889972698258
108400,Ocna Sugatag,0.40480177682196006,0.19307911040933967,1.2392788597991136
108455,Petrova,0.0846604844373609,0.028274638476284086,1.0290973556890066
108473,Poienile De Sub Munte,0.1697549540725558,0.06994120072704901,1.0752008376048092
108491,Remetea Chioarului,0.6788521201313255,0.36329001260239446,1.5705737616701325
108552,Remeti,0.8100427397684441,0.4388971303907804,1.7822043945283161
108598,Repedea,0.14146176047560333,0.05158807866020132,1.0543941693471377
108614,Rona De Jos,0.05042490427605248,0.017450654632017448,1.0177605885284895
108632,Rona De Sus,0.49434199448243027,0.24504572345445308,1.3245835291849881
108669,Rozavlea,0.03313990222641638,0.010574717718347504,1.01068773752573
108696,Ruscova,0.31345317484659274,0.13426604712367085,1.1550892704133677
108712,Satulung,0.5885005896122072,0.3524704652731546,1.5443311020891752
108794,Sacalaseni,0.17284032664854299,0.07306984455991405,1.078829935708826
108874,Sacel,0.014325500409174834,0.003567705801381771,1.0035804799002939
108892,Oras Salistea De Sus,-0.0,0.0,1.0
108918,Salsig,0.36314231809811137,0.19669533970165165,1.2448577101850733
108945,Sapanta,0.023867687660964858,0.006413010204081693,1.0064544023522277
108963,Oras Seini,0.5664417446136645,0.3120776966101604,1.4536525347010136
109005,Stramtura,0.008768578799834977,0.00224908345809105,1.002254153236848
109041,Suciu De Sus,0.20219194745635904,0.09306170271571401,1.1026108424292762
109096,Sisesti,0.01028869368851989,0.002702176100089604,1.0027094976398552
109176,Oras Somcuta Mare,0.5017513133370892,0.2762947031055044,1.381777920226807
109265,Oras Ulmeni,1.0147352214100605,0.6043259769394846,2.5273329602612242
109354,Valea Chioarului,0.3088136982517559,0.1630716253443525,1.1948453777916754
109425,Vima Mica,-0.0,0.0,1.0
109504,Viseu De Jos,0.06136247003047532,0.022112820238921804,1.0226128542193635
109773,Municipiul Drobeta-Turnu Severin,0.06895196940739522,0.019521723955772896,1.0199104094733582
109826,Simian,0.2839529031146484,0.14713141325279322,1.1725135800978956
109924,Oras Baia De Arama,0.3349494400682219,0.1872257744849084,1.230353976058056
110027,Obarsia-Closani,-0.0,0.0,1.0
110063,Municipiul Orsova,0.2896895368469622,0.09875752413058558,1.1095793049870577
110116,Oras Strehaia,0.3754158923166572,0.2141066470144538,1.2724372794362997
110232,Oras Vanju Mare,0.13094524960302534,0.05393021974197998,1.0570044840955302
